ID;Pays;Institution;;Equipes;Titre;TypeCoop;Motcle1;Motcle2;Motcle3;Motcle4;Motcle5;Budget;Bailleurs;Debut;Fin;Nb Copublications;;Role;StatutGM;NumGM;Lien;Nbpartenaires;Resume
HBP SGA1;Allemagne;BERGISCHE UNIVERSITAET WUPPERTAL;Bergische Universitaet Wuppertal;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;FORSCHUNGSZENTRUM JULICH GMBH;Forschungszentrum Julich Gmbh;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;FORTISS GMBH;Fortiss Gmbh;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;Fraunhofer Gesellschaft Zur Foerderung Der Angewandten Forschung E.V.;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;HEINRICH-HEINE-UNIVERSITAET DUESSELDORF;Heinrich-Heine-Universitaet Duesseldorf;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;HITS GGMBH;Hits Ggmbh;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;JOHANN WOLFGANG GOETHE-UNIVERSITAET FRANKFURT AM MAIN;Johann Wolfgang Goethe-Universitaet Frankfurt Am Main;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;KARLSRUHER INSTITUT FUER TECHNOLOGIE;Karlsruher Institut Fuer Technologie;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN;Rheinisch-Westfaelische Technische Hochschule Aachen;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG;Ruprecht-Karls-Universitaet Heidelberg;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;FZI FORSCHUNGSZENTRUM INFORMATIK;Fzi Forschungszentrum Informatik;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;TECHNISCHE UNIVERSITAET DRESDEN;Technische Universitaet Dresden;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;TECHNISCHE UNIVERSITAET MUENCHEN;Technische Universitaet Muenchen;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;UNIVERSITAET BIELEFELD;Universitaet Bielefeld;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;UNIVERSITAETSKLINIKUM AACHEN;Universitaetsklinikum Aachen;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF;Universitaetsklinikum Hamburg-Eppendorf;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;TECHNISCHE UNIVERSITAT DARMSTADT;Technische Universitat Darmstadt;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;Indo-European Consortium for Next Generation Influenza Vaccine Innovation | INCENTIVE Project | H2020 | CORDIS | European Commission (europa.eu);;
HBP SGA1;Allemagne;UNIVERSITAET HAMBURG;Universitaet Hamburg;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;HUMBOLDT-UNIVERSITAET ZU BERLIN;Humboldt-Universitaet Zu Berlin;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Allemagne;DEUTSCHES ZENTRUM FUR NEURODEGENERATIVE ERKRANKUNGEN EV;Deutsches Zentrum Fur Neurodegenerative Erkrankungen Ev;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Autriche;INSTITUTE OF SCIENCE AND TECHNOLOGY AUSTRIA;Institute Of Science And Technology Austria;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Autriche;MEDIZINISCHE UNIVERSITAT INNSBRUCK;Medizinische Universitat Innsbruck;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Autriche;OSTERREICHISCHE STUDIENGESELLSCHAFTFUR KYBERNETIK VEREIN;Osterreichische Studiengesellschaftfur Kybernetik Verein;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Autriche;TECHNISCHE UNIVERSITAET GRAZ;Technische Universitaet Graz;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Belgique;UNIVERSITEIT ANTWERPEN;Universiteit Antwerpen;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Belgique;UNIVERSITE DE LIEGE;Universite De Liege;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Belgique;UNIVERSITEIT GENT;Universiteit Gent;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Belgique;KATHOLIEKE UNIVERSITEIT LEUVEN;Katholieke Universiteit Leuven;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Danemark;DANMARKS TEKNISKE UNIVERSITET;Danmarks Tekniske Universitet;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Danemark;FONDEN TEKNOLOGIRADET;Fonden Teknologiradet;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;BARCELONA SUPERCOMPUTING CENTER-CENTRO NACIONAL DE SUPERCOMPUTACION;Barcelona Supercomputing Center-Centro Nacional De Supercomputacion;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD AUTONOMA DE MADRID;Universidad Autonoma De Madrid;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD DE CASTILLA - LA MANCHA;Universidad De Castilla - La Mancha;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD DE GRANADA;Universidad De Granada;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD POLITECNICA DE MADRID;Universidad Politecnica De Madrid;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD REY JUAN CARLOS;Universidad Rey Juan Carlos;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;Comorbid Analysis of Neurodevelopmental Disorders and Epilepsy | CANDY Project | H2020 | CORDIS | European Commission (europa.eu);;
HBP SGA1;Espagne;UNIVERSITAT DE BARCELONA;Universitat De Barcelona;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;UNIVERSIDAD POMPEU FABRA;Universidad Pompeu Fabra;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER;Consorci Institut D'Investigacions Biomediques August Pi I Sunyer;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Espagne;FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA;Fundacio Institut De Bioenginyeria De Catalunya;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Finlande;AALTO KORKEAKOULUSAATIO SR;Aalto Korkeakoulusaatio Sr;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Finlande;HELSINGIN YLIOPISTO;Helsingin Yliopisto;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Finlande;TTY-SAATIO;Tty-Saatio;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS;Centre National De La Recherche Scientifique Cnrs;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES;Commissariat A L Energie Atomique Et Aux Energies Alternatives;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;ECOLE NORMALE SUPERIEURE;Ecole Normale Superieure;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;INSTITUT DU CERVEAU ET DE LA MOELLE EPINIERE;Institut Du Cerveau Et De La Moelle Epiniere;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET AUTOMATIQUE;Institut National De Recherche En Informatique Et Automatique;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;UNIVERSITE D'AIX MARSEILLE;Universite D'Aix Marseille;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;UNIVERSITE DE BORDEAUX;Universite De Bordeaux;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;UNIVERSITE PIERRE ET MARIE CURIE - PARIS 6;Universite Pierre Et Marie Curie - Paris 6;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;UNIVERSITE LYON 1 CLAUDE BERNARD;Universite Lyon 1 Claude Bernard;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;France;Institut Pasteur;Institut Pasteur;Lyssavirus ???;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;SustainAble Farming for Effective Aquaculture | SAFE-Aqua Project | H2020 | CORDIS | European Commission (europa.eu);;
HBP SGA1;Gräce;ATHENS UNIVERSITY OF ECONOMICS AND BUSINESS - RESEARCH CENTER;Athens University Of Economics And Business - Research Center;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Gräce;ETHNIKO KAI KAPODISTRIAKO PANEPISTIMIO ATHINON;Ethniko Kai Kapodistriako Panepistimio Athinon;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Gräce;POLYTECHNEIO KRITIS;Polytechneio Kritis;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Hongrie;DEBRECENI EGYETEM;Debreceni Egyetem;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Hongrie;KIRSERLETI ORVOSTUDOMANYI KUTATOINTEZET;Kirserleti Orvostudomanyi Kutatointezet;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;Human Brain Project Specific Grant Agreement 1 | HBP SGA1 Project | H2020 | CORDIS | European Commission (europa.eu);;
HBP SGA1;Israâl;Bloomfield Science Museum Jerusalem (BSMJ);Bloomfield Science Museum Jerusalem (Bsmj);;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Israâl;TEL AVIV UNIVERSITY;Tel Aviv University;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Israâl;THE HEBREW UNIVERSITY OF JERUSALEM;The Hebrew University Of Jerusalem;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Israâl;WEIZMANN INSTITUTE OF SCIENCE;Weizmann Institute Of Science;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;CONSIGLIO NAZIONALE DELLE RICERCHE;Consiglio Nazionale Delle Ricerche;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;CINECA CONSORZIO INTERUNIVERSITARIO;Cineca Consorzio Interuniversitario;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;LABORATORIO EUROPEO DI SPETTROSCOPIE NON LINEARI;Laboratorio Europeo Di Spettroscopie Non Lineari;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;SCUOLA SUPERIORE DI STUDI UNIVERSITARI E DI PERFEZIONAMENTO S ANNA;Scuola Superiore Di Studi Universitari E Di Perfezionamento S Anna;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;UNIVERSITA DEGLI STUDI DI PAVIA;Universita Degli Studi Di Pavia;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;ISTITUTO NAZIONALE DI FISICA NUCLEARE;Istituto Nazionale Di Fisica Nucleare;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;UNIVERSITA DEGLI STUDI DI MILANO;Universita Degli Studi Di Milano;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;ISTITUTO SUPERIORE DI SANITA;Istituto Superiore Di Sanita;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;POLITECNICO DI TORINO;Politecnico Di Torino;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;FONDAZIONE EUROPEAN BRAIN RESEARCHINSTITUTE RITA LEVI;Fondazione European Brain Researchinstitute Rita Levi;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Italie;SCUOLA NORMALE SUPERIORE;Scuola Normale Superiore;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Norväge;NORGES MILJO-OG BIOVITENSKAPLIGE UNIVERSITET;Norges Miljo-Og Biovitenskaplige Universitet;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Norväge;UNIVERSITETET I OSLO;Universitetet I Oslo;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;ACADEMISCH ZIEKENHUIS LEIDEN;Academisch Ziekenhuis Leiden;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;STICHTING CENTRUM VOOR WISKUNDE EN INFORMATICA;Stichting Centrum Voor Wiskunde En Informatica;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;STICHTING RADBOUD UNIVERSITEIT;Stichting Radboud Universiteit;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;KONINKLIJKE NEDERLANDSE AKADEMIE VAN WETENSCHAPPEN - KNAW;Koninklijke Nederlandse Akademie Van Wetenschappen - Knaw;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;UNIVERSITEIT VAN AMSTERDAM;Universiteit Van Amsterdam;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;STICHTING VU;Stichting Vu;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Pays-Bas;UNIVERSITEIT MAASTRICHT;Universiteit Maastricht;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Portugal;FUNDACAO D. ANNA SOMMER CHAMPALIMAUD E DR. CARLOS MONTEZ CHAMPALIMAUD;Fundacao D. Anna Sommer Champalimaud E Dr. Carlos Montez Champalimaud;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Portugal;UNIVERSIDADE DO MINHO;Universidade Do Minho;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Royaume-Uni;CARDIFF UNIVERSITY;Cardiff University;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Royaume-Uni;DE MONTFORT UNIVERSITY;De Montfort University;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Royaume-Uni;IMPERIAL COLLEGE OF SCIENCE TECHNOLOGY AND MEDICINE;Imperial College Of Science Technology And Medicine;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Royaume-Uni;KING'S COLLEGE LONDON;King'S College London;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
HBP SGA1;Royaume-Uni;THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF OXFORD;The Chancellor, Masters And Scholars Of The University Of Oxford;;Human Brain Project Specific Grant Agreement 1;Projet scientifique;research infrastructure;neurosciences;neuroinformatics;;;89 000 000,00 ?;Commission EuropÇenne;01/04/2016;31/03/2018;;;;;;;;
